ID,Name,Category,Subcategory,lat,lng,Nearest Station,Distance (m)
KA0273,The Fish Bowl,Food,Cafe,3.1491596,101.7124153,KG18A Bukit Bintang,346.1
KA0274,33 Restoran WK Tiga Tiga,Food,Restaurant,3.1426598,101.7148698,MR6 Bukit Bintang,534.4
KA0275,Birdnest Café & Bar,Food,Restaurant,3.1454818,101.7071117,KG18A Bukit Bintang,433.5
KA0276,Junk Cafe,Food,Restaurant,3.1418364,101.698026,KG16 Pasar Seni,203.3
KA0277,Sushi Kitchen,Food,Restaurant,3.1505274,101.5828112,KG06 Kota Damansara,454.2
KA0278,Hadramot House,Food,Restaurant,3.1465886,101.7107517,KG18A Bukit Bintang,22.8
KA0279,Golden Screen Cinemas (GSC) NU Sentral,Entertainment,Cinema,3.1329599,101.6868543,KG15 Muzium Negara,467.3
KA0280,Breakfast Spot Petaling Street,Food,Cafe,3.1412978,101.6980874,KG16 Pasar Seni,235.3
KA0281,Anne Elizabeth The Deli,Food,Restaurant,3.0886082,101.743648,KG25 Taman Mutiara,469.7
KA0282,Heritage Journey,Food,Fast Food,3.1460691,101.7118481,MR6 Bukit Bintang,40.7
KA0283,Satay Putera Kajang,Food,Restaurant,2.9927559,101.7863262,KG34 Stadium Kajang,145.2
KA0284,Station Cafe,Food,Cafe,3.1379878,101.6875075,KG15 Muzium Negara,96.7
KA0285,Halab - Beremi,Food,Restaurant,3.1475646,101.7103584,KG18A Bukit Bintang,138.3
KA0286,Sahara Tent,Food,Restaurant,3.1428095,101.7087339,KG18A Bukit Bintang,469.9
KA0287,Vintage 1988,Food,Cafe,3.1428583,101.6985774,KG16 Pasar Seni,258.7
KA0288,Ampersand,Food,Cafe,3.1461425,101.7116376,MR6 Bukit Bintang,18.9
KA0289,Vetri Bay Leaf Curry House,Food,Restaurant,2.9924412,101.7885106,KG34 Stadium Kajang,313.3
KA0290,India Gate,Food,Restaurant,3.1477084,101.7084409,KG18A Bukit Bintang,306.7
KA0291,Mixue,Food,Cafe,3.1437953,101.6987392,KG16 Pasar Seni,312.2
KA0292,Bonzer Corner,Food,Restaurant,3.144715,101.7074474,KG18A Bukit Bintang,428.3
KA0293,Texas Chicken,Food,Fast Food,3.1455387,101.6974356,KG16 Pasar Seni,369.6
KA0294,Bröom At Bukit Bintang,Food,Cafe,3.1435359,101.7048283,KG17 Merdeka,300.9
KA0295,Next2Free,Food,Fast Food,3.1455215,101.7120778,MR6 Bukit Bintang,90.3
KA0296,Viewpoint of KL TV Tower between 2 buildings,Other,Viewpoint,3.1400969,101.705436,KG17 Merdeka,476.5
KA0297,Al-Sarifa,Food,Restaurant,3.146527,101.7083203,KG18A Bukit Bintang,286
KA0298,Bocado,Food,Restaurant,3.1495494,101.6651155,KG14 Semantan,159.2
KA0299,Amazins Thai Food,Food,Restaurant,3.1450327,101.7080848,KG18A Bukit Bintang,349.2
KA0300,Infusion Specialty Coffee Co,Food,Cafe,3.1504671,101.6157384,KG09 Bandar Utama,544.6
KA0301,KLCG,Food,Restaurant,3.1470648,101.6956828,KJ14 Pasar Seni,516.3
KA0302,Sushi Zanmai,Food,Restaurant,3.1332558,101.6866541,KG15 Muzium Negara,437.9
KA0303,Triple Gold Kitchen,Food,Cafe,3.1461208,101.709523,KG18A Bukit Bintang,156.5
KA0304,Wizards At Tribeca,Food,Restaurant,3.1461963,101.7156103,MR6 Bukit Bintang,458.6
KA0305,Halab Gate Shawarma,Food,Restaurant,3.147448,101.7107892,KG18A Bukit Bintang,112.4
KA0306,OldTown White Coffee,Food,Cafe,3.1496027,101.7121899,KG18A Bukit Bintang,379.6
KA0307,Chinese Hawker Centre,Food,Food Court,3.1330606,101.6892872,KG15 Muzium Negara,502.2
KA0308,Chinese Food & Baos,Food,Restaurant,3.1327782,101.688946,KG15 Muzium Negara,516.4
KA0309,Aachi Mess,Food,Restaurant,3.1346109,101.6918461,KG15 Muzium Negara,574
KA0310,Pizza Mansion,Food,Restaurant,3.1486286,101.7085598,KG18A Bukit Bintang,355.4
KA0312,Bunn Choon,Food,Cafe,3.1413522,101.6976066,KG16 Pasar Seni,188.2
KA0313,Vinny Jeyaa,Food,Restaurant,3.1432525,101.6958615,KG16 Pasar Seni,104.3
KA0314,Simple Life Vegan Cafe,Food,Cafe,3.1462998,101.7119938,MR6 Bukit Bintang,62.2
KA0315,McDonald's,Food,Fast Food,3.1047723,101.7328518,KG24 Taman Midah,77.8
KA0316,Hugo’s KL,Food,Restaurant,3.148352,101.707857,KG18A Bukit Bintang,398.6
KA0317,Restoran Char Siew Yoong,Food,Restaurant,3.1206172,101.7299668,AG13 Maluri,446.7
KA0318,Chuan Kee Hakka Restaurant,Food,Restaurant,3.1204101,101.7298774,AG13 Maluri,455
KA0319,Shawarma Damascus,Food,Fast Food,3.1456071,101.7113305,MR6 Bukit Bintang,54.5
KA0320,Wrap n'go,Food,Restaurant,3.144794,101.695847,KG16 Pasar Seni,268.8
KA0321,KFC,Food,Fast Food,3.1055339,101.7323905,KG24 Taman Midah,124
KA0322,KFC,Food,Fast Food,3.1113471,101.7299857,KG23 Taman Pertama,162.4
KA0323,Restoran Nasi Kandar Ali Maju,Food,Restaurant,3.1115444,101.7299179,KG23 Taman Pertama,139.5
KA0324,Mingle Cafe,Food,Cafe,3.1429692,101.6987448,KG16 Pasar Seni,279.4
KA0325,Restoran Dhurbar,Food,Restaurant,3.1026929,101.7331783,KG24 Taman Midah,219.3
KA0326,Sakura Sushi,Food,Restaurant,3.1024889,101.7324086,KG24 Taman Midah,216.5
KA0327,Tosaya,Food,Restaurant,3.1029796,101.7330037,KG24 Taman Midah,182
KA0328,Restoran 21,Food,Restaurant,3.1017975,101.7333379,KG24 Taman Midah,316.9
KA0329,Mirage Club,Entertainment,Nightclub,3.1024168,101.7329913,KG24 Taman Midah,238.7
KA0330,Tar Boosh,Food,Restaurant,3.1333137,101.6883467,KG15 Muzium Negara,439.5
KA0331,Petaling Street Asam Laksa,Food,Fast Food,3.1437143,101.6976447,KG16 Pasar Seni,208.4
KA0332,Warong Old China,Food,Restaurant,3.144946,101.6967095,KG16 Pasar Seni,285
KA0333,Kafei Dian,Food,Restaurant,3.1416022,101.6969755,KG16 Pasar Seni,118.4
KA0334,Tarma,Food,Restaurant,3.1471725,101.7099667,KG18A Bukit Bintang,131.2
KA0335,Wu Li Tou Drunken Clam Noodle,Food,Restaurant,3.1447602,101.6986851,KG16 Pasar Seni,372.3
KA0336,Molten Chocolate Cafe,Food,Cafe,3.146186,101.7116255,MR6 Bukit Bintang,20.3
KA0337,Drift Restaurant & Bar,Food,Restaurant,3.1489357,101.7097068,KG18A Bukit Bintang,307
KA0338,Crispy Pork Noodles Soup,Food,Restaurant,3.1434742,101.6985467,KG16 Pasar Seni,276.8
KA0339,Hana & Thyme,Food,Restaurant,3.1446142,101.7050156,KG17 Merdeka,366.6
KA0340,Xin Ji Kitchen,Food,Restaurant,3.1459139,101.7086796,KG18A Bukit Bintang,252.9
KA0341,Indian Empire,Food,Restaurant,3.1446742,101.7084908,KG18A Bukit Bintang,331.6
KA0342,Pobeda,Food,Restaurant,3.1479535,101.70726,KG18A Bukit Bintang,437.2
KA0343,Grand Harbour Restaurant (Fahrenheit 88),Food,Restaurant,3.1467796,101.7135243,MR6 Bukit Bintang,240
KA0344,Mala Tang Jalan Sultan,Food,Restaurant,3.1432363,101.6987369,KG16 Pasar Seni,286.6
KA0345,McDonald's,Food,Fast Food,3.1424588,101.7107341,MR6 Bukit Bintang,410.4
KA0346,Sindbad,Food,Restaurant,3.1412661,101.7097719,MR6 Bukit Bintang,567.3
KA0347,Ching Ching by Pandan Republic,Food,Cafe,3.14161,101.6975691,KG16 Pasar Seni,168.1
KA0348,The Hungry Tapir,Food,Restaurant,3.1417953,101.6977197,KG16 Pasar Seni,173.2
KA0349,Jusu,Food,Cafe,3.1471565,101.7109344,KG18A Bukit Bintang,79.5
KA0350,Mini Stonehenge,Culture,Attraction,3.1404039,101.6877368,KG15 Muzium Negara,366.2
KA0351,Muzium Seni Kraf Orang Asli,Culture,Museum,3.1377468,101.6885316,KG15 Muzium Negara,149.2
KA0352,Planetarium Negara,Culture,Planetarium,3.139486,101.6893032,KG15 Muzium Negara,340.7
KA0353,Pik Wah Restaurant Chinwoo Stadium KL,Food,Restaurant,3.1414372,101.6988598,KG16 Pasar Seni,305.5
KA0354,Restoran Telawi,Food,Restaurant,3.1429839,101.6934641,KJ14 Pasar Seni,213.4
KA0355,Nero Nero,Food,Restaurant,3.1459105,101.6618667,KG13 Pusat Bandar Damansara,298.2
KA0356,Burger King,Food,Fast Food,3.1444268,101.709817,KG18A Bukit Bintang,254.1
KA0357,RUANG by Think City,Other,Community Centre,3.1467854,101.6960552,KG16 Pasar Seni,486.4
KA0358,Rockstar,Entertainment,Nightclub,3.1479023,101.70736,KG18A Bukit Bintang,424.8
KA0359,Starbucks,Food,Cafe,3.1470564,101.6995006,KG17 Merdeka,550.1
KA0360,Purradise,Food,Cafe,3.1402659,101.6284402,KG10 Taman Tun Dr Ismail,542.2
KA0361,Dua by Skohns,Food,Restaurant,3.1397897,101.6283825,KG10 Taman Tun Dr Ismail,500.4
KA0362,NZ Curry House,Food,Restaurant,3.1492611,101.7117604,KG18A Bukit Bintang,327.8
KA0363,Balquis,Food,Restaurant,3.1476764,101.7038884,KG17 Merdeka,563.1
KA0364,Hobby n Coffee,Food,Cafe,3.1404008,101.6288851,KG10 Taman Tun Dr Ismail,533.2
KA0365,Alison Soup Hse,Food,Restaurant,3.1404698,101.6290735,KG10 Taman Tun Dr Ismail,532.1
KA0366,Al Norul,Food,Restaurant,3.1452307,101.7099373,KG18A Bukit Bintang,171.7
KA0367,Vojon Bilash,Food,Restaurant,3.1471767,101.7097804,KG18A Bukit Bintang,148.3
KA0368,Food Village,Food,Restaurant,3.147197,101.709601,KG18A Bukit Bintang,166.4
KA0369,Thai Somtam Seafood,Food,Restaurant,3.1471736,101.7098535,KG18A Bukit Bintang,141.4
KA0370,Mezbani,Food,Restaurant,3.1474678,101.7091107,KG18A Bukit Bintang,228.6
KA0371,Bachelor Point,Food,Restaurant,3.1478193,101.7090368,KG18A Bukit Bintang,256.9
KA0372,Halab Express,Food,Restaurant,3.1477511,101.7087672,KG18A Bukit Bintang,277.5
KA0373,Arabella,Food,Restaurant,3.1487672,101.7091346,KG18A Bukit Bintang,324.1
KA0374,Histana Maju,Food,Restaurant,3.1490136,101.7092325,KG18A Bukit Bintang,340.3
KA0375,Shawarma on the way,Food,Restaurant,3.1472703,101.7086708,KG18A Bukit Bintang,263.6
KA0376,dipndip,Food,Cafe,3.1484423,101.7127044,MR6 Bukit Bintang,296.3
KA0377,The Ship,Food,Restaurant,3.1482135,101.7112058,KG18A Bukit Bintang,199.9
KA0378,Capitol Cafe,Food,Restaurant,3.1477233,101.7114876,KG18A Bukit Bintang,156.9
KA0379,Ruposhi Bangla,Food,Restaurant,3.1483436,101.7094134,KG18A Bukit Bintang,267.9
KA0380,Delizia,Food,Restaurant,3.1473604,101.7092889,KG18A Bukit Bintang,205.5
KA0381,Kam Fatt,Food,Restaurant,3.1460754,101.70786,KG18A Bukit Bintang,339.5
KA0382,Kathmandu,Food,Cafe,3.1457378,101.7074366,KG18A Bukit Bintang,391.9
KA0383,Mao Jia,Food,Restaurant,3.1462496,101.7076401,KG18A Bukit Bintang,362.1
KA0384,Roshona Bilash,Food,Restaurant,3.1465853,101.7080385,KG18A Bukit Bintang,317.6
KA0385,Alifa,Food,Restaurant,3.1466961,101.7081595,KG18A Bukit Bintang,305.1
KA0386,La Moon,Food,Restaurant,3.1382852,101.6300395,KG10 Taman Tun Dr Ismail,266.8
KA0387,Kenny Hills Bakers,Food,Restaurant,3.1384358,101.6300981,KG10 Taman Tun Dr Ismail,280.6
KA0388,Mesui Grill,Food,Restaurant,3.1487603,101.7082698,KG18A Bukit Bintang,389.1
KA0389,Club De Vegas,Entertainment,Nightclub,3.1430169,101.7120952,MR6 Bukit Bintang,346.6
KA0390,The Wildflowers,Food,Restaurant,3.1413471,101.6979047,KG16 Pasar Seni,215.2
KA0391,Asia Street Food Club,Food,Restaurant,3.1414748,101.6979021,KG16 Pasar Seni,207.5
KA0392,Nasi Ayam Kam Kee,Food,Restaurant,3.1430781,101.6985707,KG16 Pasar Seni,263.7
KA0393,Coconut Hub,Food,Cafe,3.1429806,101.6985783,KG16 Pasar Seni,261.7
KA0394,Pau Goreng Lembu Hai Kee,Food,Restaurant,3.1429582,101.6985778,KG16 Pasar Seni,261.1
KA0395,China  Town Seng Kee,Food,Restaurant,3.1433454,101.6985658,KG16 Pasar Seni,273
KA0396,Neighbour Club,Food,Restaurant,3.1439265,101.6985639,KG16 Pasar Seni,303.2
KA0397,Happy City Steamboat,Food,Restaurant,3.1525414,101.5954036,KG07 Surian,377.5
KA0398,3 Man Restaurant,Food,Restaurant,3.1501608,101.5931969,KG07 Surian,84.4
KA0399,Restoran Jin Xuan Hong Kong,Food,Restaurant,3.1509433,101.5940684,KG07 Surian,154.8
KA0400,Mee Tarik Jalan Sultan,Food,Restaurant,3.1526787,101.5922352,KG07 Surian,379.5
KA0401,Subway,Food,Fast Food,3.1531581,101.5949554,KG07 Surian,419.3
KA0402,Pizza Hut Delivery,Food,Fast Food,3.1531631,101.5947752,KG07 Surian,413.7
KA0403,Domino's,Food,Fast Food,3.1518678,101.5940045,KG07 Surian,254.5
KA0404,Uncle Don's (Kota Damansara),Food,Restaurant,3.1531973,101.5944683,KG07 Surian,409
KA0405,Sun Thai Food,Food,Restaurant,3.153248,101.5941326,KG07 Surian,408.5
KA0406,Meng Kee,Food,Restaurant,3.1480579,101.7103312,KG18A Bukit Bintang,190.2
KA0407,Suriani,Food,Restaurant,3.1474198,101.7098836,KG18A Bukit Bintang,156.3
KA0408,The Other Guys,Food,Restaurant,3.1479239,101.7102327,KG18A Bukit Bintang,180.4
KA0409,Congkak,Food,Restaurant,3.147991,101.710282,KG18A Bukit Bintang,185.2
KA0410,Private Corner,Food,Cafe,3.146557,101.7041664,KG17 Merdeka,461.6
KA0411,Planet Cafe @ Planetarium Negara,Food,Cafe,3.139208,101.6894688,KG15 Muzium Negara,330.5
KA0412,Subway,Food,Fast Food,3.1477002,101.575205,KG06 Kota Damansara,479.1
KA0413,Nasi Lemak Ayam Berempah,Food,Restaurant,3.1528919,101.5790763,KG06 Kota Damansara,304.1
KA0414,The Black Whale,Food,Cafe,3.1513909,101.5913865,KG07 Surian,325.8
KA0415,Gyukingu Japanese BBQ,Food,Restaurant,3.1517421,101.5912906,KG07 Surian,358.9
KA0416,Sushi Mentai,Food,Restaurant,3.1520041,101.594446,KG07 Surian,279.7
KA0417,Restoran D.U. Cafe,Food,Restaurant,3.1513093,101.5940638,KG07 Surian,194.3
KA0418,Korean BBQ,Food,Restaurant,3.1525498,101.5951168,KG07 Surian,363.5
KA0419,KFC,Food,Fast Food,3.0419293,101.7726894,KG30 Batu 11 Cheras,100.5
KA0420,Restoran Howntown Steamboat,Food,Restaurant,3.1505168,101.5932064,KG07 Surian,116.3
KA0421,Eat Drink Thai,Food,Restaurant,3.1505589,101.5927873,KG07 Surian,147.8
KA0422,神来一锅,Food,Restaurant,3.1505648,101.5927319,KG07 Surian,152.6
KA0423,Damansara Uptown Hokkien Mee,Food,Restaurant,3.1504835,101.5936533,KG07 Surian,98.6
KA0424,Cottle Coffee,Food,Cafe,3.149191,101.5948374,KG07 Surian,133.4
KA0425,Berjaya Times Square Theme Park,Other,Theme Park,3.1421651,101.7105637,MR6 Bukit Bintang,446.4
KA0426,Pandan,Food,Restaurant,3.1367745,101.6304439,KG10 Taman Tun Dr Ismail,94.8
KA0427,Kumi,Food,Cafe,3.1438715,101.657385,KG13 Pusat Bandar Damansara,558.3
KA0428,Passage Thru India,Food,Restaurant,3.1467741,101.7211172,KG20 PY23 Tun Razak Exchange,459.3
KA0429,One Seafood,Food,Restaurant,3.1473354,101.7207299,KG20 PY23 Tun Razak Exchange,510.6
KA0430,SFS Food Corner,Food,Fast Food,3.1463239,101.7139533,MR6 Bukit Bintang,275.8
KA0431,Daboba,Food,Cafe,3.0897543,101.7426157,KG25 Taman Mutiara,301.1
KA0432,The Black Whale,Food,Cafe,3.0888991,101.74385,KG25 Taman Mutiara,467.9
KA0433,Restoran Nasi Hadramot,Food,Restaurant,3.1475068,101.7108128,KG18A Bukit Bintang,118.7
KA0434,Peko Peko,Food,Restaurant,3.1385125,101.6301442,KG10 Taman Tun Dr Ismail,287.3
KA0435,KFC,Food,Fast Food,3.1567305,101.6104706,KG08 Mutiara Damansara,250.5
KA0436,Starbucks Reserve,Food,Cafe,3.1491377,101.5935074,KG07 Surian,55.9
KA0437,Taco Bell,Food,Fast Food,3.1491396,101.5947431,KG07 Surian,125.8
KA0438,Siam Eatery House,Food,Restaurant,3.1516058,101.5934748,KG07 Surian,224.7
KA0440,KFC,Food,Fast Food,3.1490108,101.616897,KG09 Bandar Utama,337.8
KA0441,Machi machi,Food,Cafe,3.1460603,101.7117564,MR6 Bukit Bintang,30.5
KA0442,Haidilao Hot Pot,Food,Restaurant,3.1474956,101.6151958,KG09 Bandar Utama,412.2
KA0443,Haidilao Hot Pot,Food,Restaurant,3.149169,101.7135988,MR6 Bukit Bintang,416.8
KA0444,Haidilao Hot Pot,Food,Restaurant,3.1270732,101.724454,KG22 Maluri,416.7
KA0445,Five Guys,Food,Fast Food,3.1491488,101.7125715,KG18A Bukit Bintang,353.8
KA0446,TGI Fridays,Food,Restaurant,3.1489696,101.6163751,KG09 Bandar Utama,373.7
KA0447,McDonald's,Food,Fast Food,3.1341177,101.7229387,KG21 Cochrane,182.4
KA0448,KFC,Food,Fast Food,3.1346556,101.7225534,KG21 Cochrane,247.1
KA0449,Burger King,Food,Fast Food,3.1347673,101.7232169,KG21 Cochrane,255.6
KA0450,Pizza Hut,Food,Restaurant,3.13472,101.7239408,KG21 Cochrane,270.1
KA0451,The Chicken Rice Shop,Food,Fast Food,3.1340173,101.7237668,KG21 Cochrane,190.9
KA0452,Food Empire,Food,Food Court,3.1338705,101.7231988,KG21 Cochrane,156.3
KA0453,Mykori Dessert Cafe,Food,Cafe,3.1345611,101.7230978,KG21 Cochrane,231.8
KA0454,myBurgerLab,Food,Fast Food,3.1344279,101.7229731,KG21 Cochrane,216.8
KA0455,"Ali, Muthu & Ah Hock",Food,Restaurant,3.1377713,101.6297269,KG10 Taman Tun Dr Ismail,230.9
KA0456,Mixue,Food,Cafe,3.1258991,101.7274565,KG22 Maluri,154.3
KA0457,Historical Museum of Traditional Chinese Medicine in Malaysia,Culture,Museum,3.1433007,101.70001,KG17 Merdeka,246.4
KA0458,Light Capture,Food,Cafe,3.1470874,101.6964416,KG16 Pasar Seni,519.5
KA0459,Secret Recipe,Food,Fast Food,3.1465137,101.695766,KJ14 Pasar Seni,456.1
KA0460,Pusat Warisan Kajang,Culture,Museum,2.9919442,101.7866946,KG34 Stadium Kajang,241.2
KA0461,GEM Restaurant,Food,Restaurant,3.1324172,101.6874178,KG15 Muzium Negara,524.7
KA0462,Restoran 2233,Food,Restaurant,2.9916781,101.7866162,KG34 Stadium Kajang,268.4
KA0463,Kedai Makanan Wan Fatt,Food,Restaurant,2.9913004,101.7871205,KG34 Stadium Kajang,323
KA0464,Fu Pot,Food,Restaurant,3.144352,101.7197815,KG20 PY23 Tun Razak Exchange,172.9
KA0465,Tealive,Food,Cafe,3.1506544,101.5918172,KG07 Surian,240.5
KA0466,Starbucks,Food,Cafe,3.1506525,101.5918404,KG07 Surian,238.2
KA0467,Chagee,Food,Cafe,3.1511234,101.5922518,KG07 Surian,234.3
KA0468,Food Street Food,Food,Food Court,3.127022,101.7252762,KG22 Maluri,350.5
KA0469,Raw Kitchen Hall,Food,Restaurant,3.1442195,101.6964684,KG16 Pasar Seni,201.3
KA0470,Restoran Queen’s,Food,Restaurant,3.1309829,101.7230133,KG21 Cochrane,166.3
KA0471,Nasi Lemak Peel Road,Food,Restaurant,3.1310575,101.7228995,KG21 Cochrane,158.5
KA0472,Cielo Rooftop - Dining and Lounge,Food,Restaurant,3.1482561,101.7064875,KG18A Bukit Bintang,529.3
KA0473,Best Town Cafe,Food,Restaurant,3.1112466,101.7300126,KG23 Taman Pertama,173.7
KA0474,Bread & Butter,Food,Cafe,3.1481614,101.7070999,KG18A Bukit Bintang,462.7
KA0475,Tealive,Food,Cafe,3.0725049,101.7664425,KG27 Taman Suntex,343.8
KA0476,Burger King,Food,Fast Food,3.0908664,101.7415477,KG25 Taman Mutiara,137.3
KA0477,Medan Selera The Nest @ IMBI,Food,Food Court,3.1438028,101.7134365,MR6 Bukit Bintang,332.9
KA0478,Soo Kee's Son prawn & beef noodle,Food,Restaurant,3.1442813,101.7142292,MR6 Bukit Bintang,364.4
KA0479,Plan B,Food,Cafe,3.145247,101.7155933,MR6 Bukit Bintang,465.7
KA0480,McDonald's,Food,Fast Food,3.1505717,101.7092427,KG18A Bukit Bintang,494.4
KA0481,Suzie Wong - Dinner and Show,Food,Restaurant,3.1506535,101.7092683,KG18A Bukit Bintang,501.9
KA0482,Pop Meals @ Wisma Lim Foo Yong,Food,Restaurant,3.1505949,101.7091901,KG18A Bukit Bintang,499
KA0483,BLACK Market (Changkat),Food,Restaurant,3.1496413,101.7090873,KG18A Bukit Bintang,408.4
KA0484,Tealive,Food,Cafe,3.1469975,101.6960343,KG16 Pasar Seni,510
KA0485,Flow Coffee @ The Exchange 106,Food,Cafe,3.1414999,101.7187438,KG20 PY23 Tun Razak Exchange,198.6
KA0486,Unnamed,Food,Restaurant,3.1051761,101.731492,KG24 Taman Midah,117.6
KA0487,Hakata Izakaya,Food,Restaurant,3.0904154,101.7399931,KG25 Taman Mutiara,108.1
KA0488,Kyochon,Food,Restaurant,3.0908313,101.7398842,KG25 Taman Mutiara,76.9
KA0489,Restoran Steamboat Le Tien,Food,Restaurant,3.0922649,101.7406197,KG25 Taman Mutiara,109.9
KA0490,Klang J.X. Bak Kut Teh,Food,Restaurant,3.0913257,101.7397081,KG25 Taman Mutiara,75.9
KA0491,Food City,Food,Food Court,3.126045,101.727497,KG22 Maluri,171
KA0492,Kedai Mamak Husin,Food,Restaurant,3.1445458,101.7042557,KG17 Merdeka,292.9
KA0493,Yellow Brick Road,Food,Restaurant,3.1516736,101.6655428,KG14 Semantan,81.9
KA0494,Baan Rao,Food,Restaurant,3.0759183,101.7454658,KG26 Taman Connaught,365.2
KA0495,Rafeena Curry House,Food,Restaurant,3.0779532,101.7446659,KG26 Taman Connaught,146.8
KA0496,Starbucks,Food,Cafe,3.14953,101.5800428,KG06 Kota Damansara,162.1
KA0497,Starbucks,Food,Cafe,3.14936,101.578592,KG06 Kota Damansara,92.4
KA0498,Subway,Food,Fast Food,3.1496355,101.5788496,KG06 Kota Damansara,61.7
KA0499,Chatime,Food,Cafe,3.1495547,101.5788532,KG06 Kota Damansara,70.6
KA0500,Unnamed,Food,Restaurant,3.149106,101.661454,KG14 Semantan,480
KA0501,Nourish,Food,Restaurant,3.1518536,101.6654616,KG14 Semantan,99.9
KA0502,Kusa,Food,Restaurant,3.1488909,101.7077115,KG18A Bukit Bintang,446.2
KA0503,Mee Tarik Jalan Sultan,Food,Restaurant,3.1428928,101.6985779,KG16 Pasar Seni,259.5
KA0504,Restoran Saji Kota,Food,Restaurant,3.0607231,101.7719454,KG28 Sri Raya,199.6
KA0505,Krabi Thai Tomyam Seafood,Food,Restaurant,3.0500055,101.77228,KG29 Bandar Tun Hussein Onn,354.4
KA0506,Kedai Kopi Heng Long,Food,Restaurant,3.0499838,101.7706933,KG29 Bandar Tun Hussein Onn,512.5
KA0507,Wan Shoon,Food,Restaurant,3.1345561,101.627312,KG10 Taman Tun Dr Ismail,426.3
KA0508,The Fish Hotspot,Food,Restaurant,3.1345957,101.6265978,KG10 Taman Tun Dr Ismail,499.1
KA0509,SS20 Fish Head Noodle,Food,Restaurant,3.1355412,101.6290394,KG10 Taman Tun Dr Ismail,209
KA0510,Dayone Dayone Noodles Pavilion KL,Food,Restaurant,3.1485366,101.713327,MR6 Bukit Bintang,342
KA0511,Sam Steam Fish Head,Food,Restaurant,3.0404935,101.7718777,KG30 Batu 11 Cheras,186.1
KA0512,Yan Izakaya,Food,Restaurant,3.0428772,101.773153,KG30 Batu 11 Cheras,176.2
KA0513,Restoran Sin Hiap Seng 9,Food,Restaurant,3.0423923,101.7717807,KG30 Batu 11 Cheras,211.6
KA0514,Sri Viyna Bhavan,Food,Restaurant,3.0423371,101.7727262,KG30 Batu 11 Cheras,133.8
KA0515,Niko Neko Matcha 2.0 (Chinatown),Food,Cafe,3.1428009,101.6964143,KG16 Pasar Seni,44.8
KA0516,Flaon,Food,Cafe,3.1436231,101.6966836,KG16 Pasar Seni,141
KA0517,Experiment Kitchen,Food,Restaurant,3.0408536,101.7717151,KG30 Batu 11 Cheras,187.6
KA0518,Unnamed,Food,Restaurant,3.0456935,101.7725533,KG29 Bandar Tun Hussein Onn,403
KA0519,IKEA Café,Food,Cafe,3.1350774,101.7215486,KG21 Cochrane,331
KA0520,Sri Madeena Restaurant,Food,Restaurant,3.0283477,101.7706905,KG31 Bukit Dukung,222.5
KA0521,Mixue,Food,Cafe,3.1456147,101.695869,KG16 Pasar Seni,358.6
KA0522,Contango,Food,Restaurant,3.1384648,101.6919219,KG15 Muzium Negara,530.2
KA0523,Unnamed,Food,Restaurant,3.0002044,101.7848054,KG33 Sungai Jernih,103.4
KA0524,Sala,Food,Cafe,3.1422567,101.7108923,MR6 Bukit Bintang,429.4
KA0525,Minf Houze Vegan Cafe,Food,Restaurant,3.1506291,101.7120799,KG18A Bukit Bintang,483.7
KA0526,Horizon Grill,Food,Restaurant,3.1504608,101.7138666,MR6 Bukit Bintang,555.1
KA0527,Loong Kee,Food,Restaurant,3.1462613,101.709679,KG18A Bukit Bintang,136.5
KA0528,Yun Xiang Mee Tarik,Food,Restaurant,3.1450092,101.6986786,KG16 Pasar Seni,391.7
KA0529,Chinatown Cendol,Food,Restaurant,3.1425897,101.6981993,KG16 Pasar Seni,212.9
KA0530,Restoran Basmoti,Food,Restaurant,3.141488,101.7094816,MR6 Bukit Bintang,556.1
KA0531,Reto Cafe,Food,Restaurant,3.1466369,101.7107397,KG18A Bukit Bintang,27.7
KA0532,Dancing Fish,Food,Restaurant,3.1433997,101.6674265,KG13 Pusat Bandar Damansara,560.7
KA0533,Restoran Ikhwan,Food,Restaurant,3.1413916,101.7095573,MR6 Bukit Bintang,562.7
KA0534,Lala Lok Lok,Food,Restaurant,3.1430165,101.6987413,KG16 Pasar Seni,280.2
KA0535,Grand Sky Restaurant,Food,Restaurant,3.1460098,101.7087743,KG18A Bukit Bintang,240.4
KA0536,Restoran Sai Woo,Food,Restaurant,3.1457083,101.7089493,KG18A Bukit Bintang,231
KA0537,ZUS Coffee,Food,Cafe,3.1448903,101.6958329,KJ14 Pasar Seni,279
KA0538,Dayang Ros Cafe & Flower Boutique,Food,Cafe,3.1449142,101.6965181,KG16 Pasar Seni,278.8
KA0539,Restoran Charis,Food,Restaurant,3.1465809,101.6976636,KG16 Pasar Seni,487.4
KA0540,Ramen Kumo Floor 4,Food,Restaurant,3.1462476,101.7118118,MR6 Bukit Bintang,41.5
KA0541,Luck Bros Kopi,Food,Restaurant,3.1413755,101.6974117,KG16 Pasar Seni,170.2
KA0542,Kusa Japanese Vegan,Food,Restaurant,3.1489581,101.7075786,KG18A Bukit Bintang,462.4
KA0543,LaGula By The Hungry Tapir,Food,Cafe,3.1410523,101.6979269,KG16 Pasar Seni,236.8
KA0544,Q Bistro Mamak Signature,Food,Restaurant,3.1490298,101.7118923,KG18A Bukit Bintang,308.2
