ID,Name,Category,Subcategory,lat,lng,Nearest Station,Distance (m)
KE0567,Jamaica Blue,Food,Cafe,3.1138274,101.6654001,KJ18 Kerinchi,390.2
KE0568,Food City,Food,Food Court,3.1135766,101.6653115,KJ18 Kerinchi,412.5
KE0569,Subway,Food,Fast Food,3.1137118,101.6630904,KJ19 Universiti,180
KE0570,Unnamed,Other,Viewpoint,3.1477472,101.6951138,AG7 SP7 KJ13 Masjid Jamek,237.6
KE0571,Luciano's Italian Street Food,Food,Restaurant,3.1583748,101.7150572,KJ10 KLCC,211.3
KE0572,Warung Wok,Food,Restaurant,3.1582978,101.7150958,KJ10 KLCC,219.1
KE0573,Nasi Kandar Ibramsha,Food,Restaurant,3.1527239,101.6961912,AG7 SP7 KJ13 Masjid Jamek,370
KE0574,KFC,Food,Fast Food,3.1273496,101.6784935,KJ16 Bangsar,59.4
KE0575,Mixue,Food,Cafe,3.1456147,101.695869,KG16 Pasar Seni,358.6
KE0576,OldTown White Coffee,Food,Cafe,3.1197078,101.674166,KD01 Abdullah Hukum,137
KE0577,Boost,Food,Cafe,3.1620646,101.7200211,PY20 Ampang Park,229.7
KE0578,Salad Atelier,Food,Restaurant,3.1611026,101.7203421,KJ9 Ampang Park,179.8
KE0579,Sala,Food,Cafe,3.1596972,101.7137104,KJ10 KLCC,63
KE0580,4Fingers Crispy Chicken,Food,Fast Food,3.1986821,101.742127,KJ4 Sri Rampai,532.4
KE0581,Hometown Hainan Coffee,Food,Cafe,3.1595162,101.70053,KJ12 Dang Wangi,353.7
KE0582,Nasi Kalut Jitra Mai,Food,Restaurant,3.1575596,101.7011414,KJ12 Dang Wangi,136.4
KE0583,Sangeetha,Food,Restaurant,3.1524818,101.6970072,AG7 SP7 KJ13 Masjid Jamek,347.2
KE0584,Manten Omakase,Food,Restaurant,3.1609281,101.7129334,KJ10 KLCC,193
KE0585,Citarassa Cafe,Food,Restaurant,3.1612617,101.70014,KJ12 Dang Wangi,547.9
KE0586,Madia Ikan Singgang,Food,Restaurant,3.1611161,101.7012096,KJ12 Dang Wangi,498.4
KE0587,Yun Xiang Mee Tarik,Food,Restaurant,3.1450092,101.6986786,KG16 Pasar Seni,391.7
KE0588,Chinatown Cendol,Food,Restaurant,3.1425897,101.6981993,KG16 Pasar Seni,212.9
KE0589,San Francisco Coffee,Food,Cafe,3.1279717,101.6784848,KJ16 Bangsar,82.9
KE0590,Lala Lok Lok,Food,Restaurant,3.1430165,101.6987413,KG16 Pasar Seni,280.2
KE0591,Dunkin',Food,Fast Food,3.1038528,101.6455447,KJ20 Taman Jaya,34.2
KE0592,Taste Of Mumbai Haji Ali,Food,Restaurant,3.1517684,101.6968066,AG7 SP7 KJ13 Masjid Jamek,265.3
KE0593,Abjen Mamak Kitchen,Food,Restaurant,3.1518815,101.697243,AG7 SP7 KJ13 Masjid Jamek,288.5
KE0594,Unnamed,Food,Food Court,3.1529886,101.697506,AG7 SP7 KJ13 Masjid Jamek,414.7
KE0595,Sangeetha Vegetarian Restaurant,Food,Restaurant,3.1525133,101.6969921,AG7 SP7 KJ13 Masjid Jamek,350.3
KE0596,ABC Bistro Cafe,Food,Restaurant,3.1521364,101.6976399,AG7 SP7 KJ13 Masjid Jamek,330.5
KE0597,Karaikudi Chettinadu,Food,Restaurant,3.1534851,101.6980116,AG7 SP7 KJ13 Masjid Jamek,485
KE0598,Adyar Ananda Bhavan,Food,Restaurant,3.1534599,101.697706,AG7 SP7 KJ13 Masjid Jamek,471.3
KE0599,Indian Spices Village,Food,Restaurant,3.1522963,101.6974949,AG7 SP7 KJ13 Masjid Jamek,341.1
KE0600,ZUS Coffee,Food,Cafe,3.1448903,101.6958329,KJ14 Pasar Seni,279
KE0601,Dayang Ros Cafe & Flower Boutique,Food,Cafe,3.1449142,101.6965181,KG16 Pasar Seni,278.8
KE0602,Gong Cha,Food,Cafe,3.1499215,101.6965691,AG7 SP7 KJ13 Masjid Jamek,58.4
KE0603,Yan Wo Seafood Restaurant,Food,Restaurant,3.2014322,101.593143,PY05 Damansara Damai,188.5
KE0604,Restoran Charis,Food,Restaurant,3.1465809,101.6976636,AG7 SP7 KJ13 Masjid Jamek,341.5
KE0605,Restoran Kawan Kawan,Food,Restaurant,3.1474763,101.6969353,AG7 SP7 KJ13 Masjid Jamek,221.1
KE0606,Al Handa Ceylon Tea,Food,Restaurant,3.1527582,101.6981872,AG7 SP7 KJ13 Masjid Jamek,419
KE0607,Hotel De’Grand Orchad,Food,Restaurant,3.1528199,101.6979332,AG7 SP7 KJ13 Masjid Jamek,413.1
KE0608,Deen’s Samosa,Food,Fast Food,3.1527957,101.697576,AG7 SP7 KJ13 Masjid Jamek,396.6
KE0609,Nadia VegeCafe,Food,Restaurant,3.1280026,101.6832173,KJ16 Bangsar,470.2
KE0610,Luck Bros Kopi,Food,Restaurant,3.1413755,101.6974117,KG16 Pasar Seni,170.2
KE0611,Nammaveedu Vasanta Bhava,Food,Restaurant,3.1317459,101.6874984,MR1 KL Sentral (Monorail),117
KE0613,Selly’s Corner,Food,Restaurant,3.1494365,101.6985398,AG7 SP7 KJ13 Masjid Jamek,230.8
KE0614,Khalid’s Biriyani,Food,Restaurant,3.1512995,101.6979391,AG7 SP7 KJ13 Masjid Jamek,266.8
KE0615,"Ali, Muthu & Ah Hock",Food,Restaurant,3.1562183,101.700091,KJ12 Dang Wangi,221.8
KE0616,Sup Haji Abu,Food,Restaurant,3.1563386,101.6998837,KJ12 Dang Wangi,241.5
KE0617,US Pizza,Food,Fast Food,3.1566077,101.6988785,KJ12 Dang Wangi,349.8
KE0618,Restoran Kari Kepala Ikan Dang Wangi,Food,Restaurant,3.1560044,101.7004809,KJ12 Dang Wangi,188.7
KE0619,Noor’s Makan,Food,Restaurant,3.1565837,101.6989323,KJ12 Dang Wangi,343.9
KE0620,Restoran Sup Al-deen,Food,Restaurant,3.1559052,101.7009867,KJ12 Dang Wangi,146
KE0621,Restoran Alam Berkat,Food,Restaurant,3.1566845,101.699435,KJ12 Dang Wangi,287.8
KE0622,Seema Seafood,Food,Restaurant,3.1559971,101.7010264,KJ12 Dang Wangi,136.4
KE0623,Dapor Che Senah,Food,Restaurant,3.1561139,101.701072,KJ12 Dang Wangi,125
KE0624,Thong Kee,Food,Restaurant,3.108399,101.6226539,KJ22 Taman Paramount,415.3
KE0625,LaGula By The Hungry Tapir,Food,Cafe,3.1410523,101.6979269,KG16 Pasar Seni,236.8
KE0626,Salt And Pepper,Food,Restaurant,3.1590703,101.6979236,KJ12 Dang Wangi,525.8
KE0627,KK Seafood,Food,Restaurant,3.1983302,101.590646,PY05 Damansara Damai,296.3
KE0628,Silver Town Restaurant 银都茶餐厅,Food,Restaurant,3.1986393,101.5922189,PY05 Damansara Damai,145.3
KE0629,Uncle Lim’s,Food,Restaurant,3.1092278,101.6220679,KJ22 Taman Paramount,518.2
KE0630,JV Bistro,Food,Restaurant,3.1550378,101.6994353,KJ12 Dang Wangi,342.5
KE0631,Hong Ngek Restaurant,Food,Restaurant,3.1484611,101.6977152,AG7 SP7 KJ13 Masjid Jamek,174.5
KE0632,Domino's,Food,Fast Food,3.1557976,101.700325,KJ12 Dang Wangi,214.4
KE0633,Magpie Garden Cafe,Food,Cafe,3.155155,101.7006393,KJ12 Dang Wangi,231.5
KE0634,SS Spicy Food,Food,Restaurant,3.138955,101.6979968,KG16 Pasar Seni,429.2
KE0635,Transparent Coffee,Food,Cafe,3.138617,101.6973266,KG16 Pasar Seni,438
KE0636,After One Kuala Lumpur,Food,Cafe,3.1618625,101.7134088,KJ10 KLCC,290.9
KE0637,Sri Visalatchis,Food,Restaurant,3.1490146,101.6974506,AG7 SP7 KJ13 Masjid Jamek,118.2
KE0638,4Fingers Crispy Chicken,Food,Fast Food,3.1489817,101.6966514,AG7 SP7 KJ13 Masjid Jamek,51.9
KE0639,Tealive,Food,Cafe,3.0844062,101.5835643,KJ28 Subang Jaya,416.6
KE0640,Pizza Hut,Food,Restaurant,3.1072524,101.6400593,KJ21 Asia Jaya,412.9
KE0641,Petronas Towers Viewpoint #3,Other,Viewpoint,3.1552916,101.7146939,PY21 Persiaran KLCC,412.8
KE0642,Kiseki,Food,Restaurant,3.157652,101.7005682,KJ12 Dang Wangi,193
KE0643,El Cero,Food,Restaurant,3.1576526,101.7006175,KJ12 Dang Wangi,188.4
KE0644,Molina,Food,Restaurant,3.1584037,101.7046635,KJ12 Dang Wangi,348.1
KE0645,Kheng Wah,Food,Restaurant,3.1142667,101.6117071,KJ23 Taman Bahagia,412.9
KE0646,ZUS Coffee,Food,Cafe,3.1147296,101.6113199,KJ23 Taman Bahagia,474.8
KE0647,Lubuk Bangku,Food,Restaurant,3.1316326,101.6779438,KJ16 Bangsar,480.1
KE0648,Domino's,Food,Fast Food,3.145138,101.6986716,KG16 Pasar Seni,401.8
KE0649,Florentine,Food,Restaurant,3.1585964,101.69956,KJ12 Dang Wangi,345.1
KE0650,Cheevit Cheeva,Food,Cafe,3.1579272,101.6995788,KJ12 Dang Wangi,303.7
KE0651,Takebayashi,Food,Restaurant,3.1583184,101.6995665,KJ12 Dang Wangi,326.6
KE0652,Dominic,Food,Restaurant,3.1584065,101.6995664,KJ12 Dang Wangi,332.1
KE0653,Olea,Food,Restaurant,3.1577177,101.6995865,KJ12 Dang Wangi,293.3
KE0654,Aisyah Corner Nasi Campur,Food,Restaurant,3.1580892,101.7011762,KJ12 Dang Wangi,180.2
KE0655,Restoran Mahbub,Food,Restaurant,3.1969181,101.5937915,PY05 Damansara Damai,330.4
KE0656,Tam's Burger-Stor B,Food,Fast Food,3.1980483,101.5942738,PY05 Damansara Damai,243.2
KE0657,DB Sajian Warisan,Food,Restaurant,3.1983368,101.5976346,PY05 Damansara Damai,548.5
KE0658,Hamzah Bistro,Food,Restaurant,3.1984434,101.5942829,PY05 Damansara Damai,211.5
KE0659,Restoran Sahib Maju,Food,Restaurant,3.1976399,101.5940244,PY05 Damansara Damai,266
KE0660,The Cat Who Bakes,Food,Cafe,3.1980944,101.596213,PY05 Damansara Damai,411.3
KE0661,The Gopis,Food,Restaurant,3.1981047,101.5965114,PY05 Damansara Damai,440.6
KE0662,Domino's,Food,Fast Food,3.1974271,101.5939656,PY05 Damansara Damai,284.4
KE0663,Jom Chá,Food,Cafe,3.1980885,101.5963131,PY05 Damansara Damai,421.5
KE0664,Bombay Glitz,Entertainment,Nightclub,3.1578892,101.6998467,KJ12 Dang Wangi,275.4
KE0665,Motta Maadi,Food,Restaurant,3.1567903,101.7004088,KJ12 Dang Wangi,179.9
KE0666,Shugo Sushi Bar,Food,Restaurant,3.1578683,101.7009427,KJ12 Dang Wangi,176.4
KE0667,The Qing,Food,Restaurant,3.1571548,101.7002079,KJ12 Dang Wangi,208
KE0668,White Black Kampong,Food,Restaurant,3.1567033,101.7003947,KJ12 Dang Wangi,181.2
KE0669,Unnamed,Food,Restaurant,3.1573961,101.7002577,KJ12 Dang Wangi,210.8
KE0670,Restoran Warisan,Food,Restaurant,3.1603073,101.7018659,KJ12 Dang Wangi,400.5
KE0671,AoOo Melbourne CAFE,Food,Restaurant,3.1434623,101.6968401,KG16 Pasar Seni,131.3
KE0672,Kejap Food,Food,Fast Food,3.1774275,101.7372685,KJ5 Setiawangsa,242.5
KE0673,Tea Thambi,Food,Cafe,3.1485075,101.6974267,AG7 SP7 KJ13 Masjid Jamek,146.7
KE0674,Kak Zah Ikan Singgang,Food,Restaurant,3.1602235,101.6986716,KJ12 Dang Wangi,539.9
KE0675,Wan Mad Ikan Singgang,Food,Restaurant,3.1602223,101.6987588,KJ12 Dang Wangi,533.2
KE0676,Selera Ramai Ikan Singgang,Food,Restaurant,3.1602073,101.6988493,KJ12 Dang Wangi,525.2
KE0677,Salai-Salai,Food,Restaurant,3.1600786,101.7022593,KJ12 Dang Wangi,375.6
KE0678,Ngopi Ngeteh Cafe,Food,Restaurant,3.1593476,101.702052,KJ12 Dang Wangi,293.4
KE0679,Shiha Zikir Nasi Ayam,Food,Restaurant,3.1611625,101.7006565,KJ12 Dang Wangi,518.1
KE0680,Selera Ramai Ikan Singgang,Food,Restaurant,3.1604389,101.7013594,KJ12 Dang Wangi,421.3
KE0681,Mia Seafood,Food,Restaurant,3.1607991,101.7000009,KJ12 Dang Wangi,507.4
KE0682,The Coffee Bean & Tea Leaf,Food,Cafe,3.1572992,101.7204556,PY21 Persiaran KLCC,269.6
KE0683,Unnamed,Food,Restaurant,3.151898,101.6985701,AG7 SP7 KJ13 Masjid Jamek,362.7
KE0684,Ocam Artisan,Food,Cafe,3.1498818,101.6968325,AG7 SP7 KJ13 Masjid Jamek,66.9
KE0685,Evolution,Food,Restaurant,3.1572552,101.7049392,KJ12 Dang Wangi,329
KE0686,Restoran Gembira Mayang Jaya,Food,Food Court,3.1154208,101.6042896,KJ24 Kelana Jaya,330.7
KE0687,Restoran Mayang Jaya,Food,Food Court,3.1164095,101.604293,KJ24 Kelana Jaya,440.4
KE0688,Uncle Lim Delivery PJ (SeaPark),Food,Restaurant,3.1086061,101.6236467,KJ22 Taman Paramount,437.2
KE0689,Din Sun Kopitiam,Food,Cafe,3.1431636,101.6964682,KG16 Pasar Seni,85.3
KE0690,Makamakan,Food,Restaurant,3.1430564,101.6964513,KG16 Pasar Seni,73.3
KE0691,Karaikudi Chettinadu,Food,Restaurant,3.1491214,101.6973103,AG7 SP7 KJ13 Masjid Jamek,99.5
KE0692,Pappadom,Food,Restaurant,3.1494907,101.6977077,AG7 SP7 KJ13 Masjid Jamek,138.7
KE0693,Hide,Food,Restaurant,3.1567108,101.7060822,KJ12 Dang Wangi,450.2
KE0694,Muzium Tekstil Negara,Culture,Museum,3.1465453,101.6939406,AG7 SP7 KJ13 Masjid Jamek,423.8
KE0695,McDonald's,Food,Fast Food,3.2016235,101.7338709,KJ4 Sri Rampai,478.1
KE0696,Black Canyon,Food,Cafe,3.2017204,101.7339731,KJ4 Sri Rampai,475.5
KE0697,KFC,Food,Fast Food,3.2017888,101.7340832,KJ4 Sri Rampai,470.8
KE0698,Lura,Food,Cafe,3.1605644,101.7184163,KJ9 Ampang Park,88.3
KE0699,Cafe Mesra,Food,Cafe,3.1608641,101.7180533,PY20 Ampang Park,97.5
KE0700,BLVCK Coffee,Food,Cafe,3.1606416,101.7182629,KJ9 Ampang Park,107.2
KE0701,John Burger,Food,Fast Food,3.1323235,101.6881957,MR1 KL Sentral (Monorail),58.6
KE0702,Restoran Teratak Desa Kayangan,Food,Restaurant,3.1323149,101.6884013,MR1 KL Sentral (Monorail),75.6
KE0703,Junior Kupanna,Food,Restaurant,3.1499211,101.697777,AG7 SP7 KJ13 Masjid Jamek,156.9
KE0704,PIDEZZA,Food,Restaurant,3.1136934,101.6632823,KJ19 Universiti,199.5
KE0705,Bisou Bake Shop,Food,Cafe,3.1596957,101.7210156,KJ9 Ampang Park,221.2
KE0706,Gigi Coffee,Food,Cafe,3.1605621,101.7183315,KJ9 Ampang Park,96
KE0707,Monster A Garden Cafe,Food,Cafe,3.1434479,101.6985506,KG16 Pasar Seni,275.9
KE0708,Dodoo Kitchen,Food,Restaurant,3.1432405,101.696661,KG16 Pasar Seni,100.4
KE0709,MyBolehBoleh,Food,Cafe,3.1424558,101.6982093,KG16 Pasar Seni,213.2
KE0710,Restoran Pik Wah,Food,Restaurant,3.1415614,101.6980604,KG16 Pasar Seni,218.5
KE0711,Burger King,Food,Fast Food,3.1338253,101.6864476,KJ15 KL Sentral,32.6
KE0712,I Love Yoo!,Food,Restaurant,3.1980002,101.7420328,KJ4 Sri Rampai,533.9
KE0713,KFC,Food,Fast Food,3.1177504,101.6775734,KD01 Abdullah Hukum,493.9
KE0714,BananaBro,Food,Restaurant,3.1983047,101.7409874,KJ4 Sri Rampai,413.2
KE0715,Bean Jr.,Food,Restaurant,3.1187331,101.6772357,KD01 Abdullah Hukum,440.9
KE0717,Dewakan,Food,Restaurant,3.1547191,101.7185049,PY21 Persiaran KLCC,241.5
KE0718,Restoran Wang Chuang,Food,Restaurant,3.2055042,101.7332889,KJ3 Wangsa Maju,155.7
KE0719,Dunkin',Food,Fast Food,3.1605667,101.7185071,KJ9 Ampang Park,80.5
KE0720,Kaffe 16,Food,Cafe,3.1416978,101.697174,KG16 Pasar Seni,126.7
KE0721,Meat Feds,Food,Restaurant,3.1060874,101.6254676,KJ22 Taman Paramount,297
KE0722,Feng Hotpot,Food,Restaurant,3.1060972,101.6255354,KJ22 Taman Paramount,304
KE0723,Double Three Mixed Rice,Food,Restaurant,3.1060827,101.6256118,KJ22 Taman Paramount,310.5
KE0724,Curry Shokudo,Food,Restaurant,3.1060986,101.6253966,KJ22 Taman Paramount,290.9
KE0725,One Half,Food,Cafe,3.1061238,101.6249942,KJ22 Taman Paramount,256
KE0726,Dunkin',Food,Fast Food,3.1190251,101.6730047,KJ17 Abdullah Hukum,32
KE0727,Burger King,Food,Fast Food,3.1180594,101.6769693,KD01 Abdullah Hukum,420.7
KE0728,McDonald's,Food,Fast Food,3.1162656,101.6765894,KD01 Abdullah Hukum,468.6
KE0729,Pak Abu,Food,Restaurant,3.1160763,101.6686357,KJ18 Kerinchi,67.1
KE0730,ET,Food,Restaurant,3.1603746,101.7040065,KJ12 Dang Wangi,463.1
KE0731,Kedai Mak Fitri,Food,Restaurant,3.1604928,101.703832,KJ12 Dang Wangi,466
KE0732,Oshie,Food,Restaurant,3.1613829,101.70323,KJ12 Dang Wangi,536.6
KE0733,Kampung Attap Corner,Food,Restaurant,3.1386461,101.6969564,KG16 Pasar Seni,425.9
KE0734,Timothy,Food,Restaurant,3.1489119,101.6981113,AG7 SP7 KJ13 Masjid Jamek,191.3
KE0735,Nasi Ayam Mat Sup,Food,Restaurant,3.1991806,101.5922732,PY05 Damansara Damai,94.6
KE0736,Big Apple,Food,Fast Food,3.1964974,101.5929385,PY05 Damansara Damai,362.1
KE0737,Iskandar Bistro,Food,Restaurant,3.1995291,101.5925344,PY05 Damansara Damai,47.9
KE0738,ZUS Coffee,Food,Cafe,3.196969,101.593812,PY05 Damansara Damai,325.7
KE0739,Mapley Banana Leaf,Food,Restaurant,3.1970541,101.593453,PY05 Damansara Damai,306.4
KE0740,Cendol Hawa,Food,Fast Food,3.1956342,101.5916705,PY05 Damansara Damai,478.1
KE0741,Warung Singgah Saudara,Food,Restaurant,3.1607803,101.7044715,KJ12 Dang Wangi,527.8
KE0742,San Francisco Coffee,Food,Cafe,3.1600536,101.7172726,KJ9 Ampang Park,199.2
KE0743,8055 Coffee: H S Lee,Food,Cafe,3.1485924,101.6978284,AG7 SP7 KJ13 Masjid Jamek,176.8
KE0744,Laguna,Food,Restaurant,3.1490159,101.6985932,AG7 SP7 KJ13 Masjid Jamek,240.7
KE0745,Korean Daorae,Food,Restaurant,3.0480545,101.5860615,KJ32 Taipan,455
KE0746,Restoran Al-Ehsan,Food,Restaurant,3.1069621,101.6253019,KJ22 Taman Paramount,344.4
KE0747,Ahma Kopi,Food,Cafe,3.1571809,101.7010209,KJ12 Dang Wangi,123.4
KE0748,Big Boss HSP,Food,Fast Food,3.1493889,101.6982952,AG7 SP7 KJ13 Masjid Jamek,203.7
KE0749,Sunbather Coffee,Food,Cafe,3.1419831,101.6971865,KG16 Pasar Seni,110.7
KE0750,Oh Yeah Banana Leaf,Food,Restaurant,3.1311952,101.6860852,MR1 KL Sentral (Monorail),261.2
KE0751,Sang Kee Restaurant,Food,Restaurant,3.1465807,101.6970818,AG7 SP7 KJ13 Masjid Jamek,321.8
KE0752,Gerai Makanan Sai Kee,Food,Restaurant,3.1437778,101.6981836,KG16 Pasar Seni,259
KE0753,Cilantro,Food,Restaurant,3.1568984,101.7230082,PY21 Persiaran KLCC,548.4
KE0754,Shhhbuuuleee,Food,Restaurant,3.144913,101.6984796,KG16 Pasar Seni,368.9
KE0755,Oloiya,Food,Fast Food,3.1445155,101.6983573,KG16 Pasar Seni,327.3
KE0756,Koong Woh Tong,Food,Fast Food,3.1425994,101.6977245,KG16 Pasar Seni,160.6
KE0757,Bingxue,Food,Cafe,3.1451387,101.6973655,KG16 Pasar Seni,325.3
KE0758,KathyAbu Cafe,Food,Cafe,3.1568312,101.7222893,PY21 Persiaran KLCC,468.5
KE0759,Thalappakatti,Food,Restaurant,3.1322904,101.6872664,MR1 KL Sentral (Monorail),82.6
KE0760,Nando's,Food,Restaurant,3.0822137,101.5851866,KD09 Subang Jaya,363.2
KE0761,Adyar Ananda Bhavan,Food,Restaurant,3.1293032,101.6843167,MR1 KL Sentral (Monorail),548.2
KE0762,Nachiyar,Food,Restaurant,3.1282737,101.6834806,KJ16 Bangsar,503.8
KE0763,Amman Mess,Food,Restaurant,3.1301667,101.6852275,MR1 KL Sentral (Monorail),408.8
KE0764,Ur-Mu Tun HS Lee,Culture,Museum,3.1447038,101.6965097,KG16 Pasar Seni,255.4
KE0765,Wong Mee Coffee Stall,Food,Cafe,3.1440589,101.6961638,KG16 Pasar Seni,183
KE0766,Wan Tan Mee Food Stall,Food,Fast Food,3.144161,101.6981136,KG16 Pasar Seni,280.4
KE0767,Doplohtiga,Food,Cafe,3.1608638,101.7181381,PY20 Ampang Park,98.7
KE0768,Mamak Cafe,Food,Restaurant,3.132481,101.6902046,MR1 KL Sentral (Monorail),261.4
KE0769,KFC,Food,Fast Food,3.1110503,101.5871074,KJ26 Ara Damansara,296.9
KE0770,Tealive,Food,Cafe,3.1430028,101.6952968,KJ14 Pasar Seni,62.9
KE0771,Starbucks,Food,Cafe,3.1164959,101.6762697,KD01 Abdullah Hukum,424.8
KE0772,The Mesh,Food,Restaurant,3.1573818,101.7057055,KJ12 Dang Wangi,415.2
KE0773,Sichuan Kitchen,Food,Restaurant,3.1574495,101.7057507,KJ12 Dang Wangi,421.5
KE0774,Restoran Hening,Food,Restaurant,3.1652465,101.7195291,PY20 Ampang Park,426.5
KE0775,Pucks Coffee,Food,Cafe,3.1436365,101.6969443,KG16 Pasar Seni,153.8
KE0776,Chettinad Mess,Food,Restaurant,3.1496009,101.6978225,AG7 SP7 KJ13 Masjid Jamek,152.7
KE0777,Unnamed,Food,Restaurant,3.149822,101.6978828,AG7 SP7 KJ13 Masjid Jamek,164.4
KE0778,Restoran Ping Wah,Food,Restaurant,3.1069845,101.6239481,KJ22 Taman Paramount,267.7
KE0779,Broom,Food,Cafe,3.1061428,101.6246635,KJ22 Taman Paramount,229.7
KE0780,Restoran Grandpa,Food,Restaurant,3.1067287,101.6249677,KJ22 Taman Paramount,300.3
KE0781,Kantata,Food,Cafe,3.1381477,101.6971818,KG16 Pasar Seni,485
KE0782,Tommy Le Baker,Food,Cafe,3.1379588,101.6971956,KG16 Pasar Seni,505.9
KE0783,China Cultural Centre,Other,Community Centre,3.1562827,101.7052141,KJ12 Dang Wangi,357
KE0784,Box KL,Food,Cafe,3.1479707,101.6976151,AG7 SP7 KJ13 Masjid Jamek,204.8
KE0785,Sri Ganesa,Food,Restaurant,3.1431856,101.6966421,KG16 Pasar Seni,93.9
KE0786,Kopi Saigon,Food,Cafe,3.1477174,101.6978236,AG7 SP7 KJ13 Masjid Jamek,241.3
KE0787,1 Chopati,Food,Restaurant,3.1773039,101.7368634,KJ5 Setiawangsa,205.1
KE0788,Azhar Station,Food,Restaurant,3.1771409,101.736781,KJ5 Setiawangsa,184.9
KE0789,Meraki Jelatek,Food,Cafe,3.1770739,101.7367506,KJ5 Setiawangsa,176.8
KE0790,Ayam Gepuk Pak Gembus,Food,Restaurant,3.1773629,101.7386577,KJ5 Setiawangsa,356.8
KE0791,Kedai Ayamas,Food,Cafe,3.1769673,101.7387502,KJ5 Setiawangsa,346.1
KE0792,Mixue,Food,Cafe,3.1337987,101.6872469,KJ15 KL Sentral,88.3
KE0793,Mixue,Food,Cafe,3.1133664,101.6654084,KJ18 Kerinchi,416.1
KE0794,Gloria Jean's,Food,Cafe,3.1125848,101.6684956,KJ18 Kerinchi,323
KE0795,1901,Food,Fast Food,3.1125834,101.6684381,KJ18 Kerinchi,323.2
KE0796,Yew Yew Coffee,Food,Cafe,3.1434496,101.698736,KG16 Pasar Seni,294.9
KE0797,Umi Omakase,Food,Restaurant,3.1116142,101.6681715,KJ18 Kerinchi,432.4
KE0798,O’Briens,Food,Fast Food,3.1118895,101.6676526,KJ18 Kerinchi,411.1
KE0799,Al Amber,Food,Restaurant,3.1597499,101.711015,KJ10 KLCC,267
KE0800,Gravy Baby,Food,Restaurant,3.1279749,101.6757555,KJ16 Bangsar,367
KE0801,Sagar,Food,Restaurant,3.127653,101.676003,KJ16 Bangsar,335.6
KE0802,Concubine KL,Food,Restaurant,3.1417131,101.6975608,KG16 Pasar Seni,161.4
KE0803,Kee Nguyen,Food,Cafe,3.112751,101.6678461,KJ18 Kerinchi,312.9
KE0804,Ní Kizoku,Food,Restaurant,3.1430666,101.6987828,KG16 Pasar Seni,286.1
KE0805,Kuala Lumpur Tower,Culture,Attraction,3.152664,101.7035782,KJ12 Dang Wangi,481.6
KE0806,National Mosque of Malaysia,Culture,Attraction,3.1419189,101.6920986,KJ14 Pasar Seni,360.8
KE0827,Starbucks,Food,Cafe,3.1272903,101.6777801,KJ16 Bangsar,138.7
KE0828,Salam Noodles,Food,Restaurant,3.128251,101.6782608,KJ16 Bangsar,122.5
KE0829,Restoran Selera,Food,Restaurant,3.1284873,101.6788731,KJ16 Bangsar,116.4
KE0830,Kelab Lucky,Entertainment,Nightclub,3.1643385,101.716293,PY20 Ampang Park,344.5
KE0831,The Coffee Bean & Tea Leaf,Food,Cafe,3.1330634,101.6873885,MR1 KL Sentral (Monorail),64.3
KE0832,HaI Kah Lang,Food,Restaurant,3.1086207,101.6245765,KJ22 Taman Paramount,462.5
KE0833,TGI Fridays,Food,Restaurant,3.158375,101.7124582,KJ10 KLCC,139.9
KE0834,The Canteen Room,Food,Cafe,3.1617497,101.7117551,KJ10 KLCC,330.8
KE0835,TGV,Entertainment,Cinema,3.1571105,101.7119882,KJ10 KLCC,282.6
KE0836,Broasted Chicken King,Food,Restaurant,3.1753676,101.7350212,KJ5 Setiawangsa,104.5
KE0837,Cafe Mesra,Food,Cafe,3.112752,101.6676366,KJ18 Kerinchi,319
KE0838,Guan's,Food,Cafe,3.1109073,101.6033466,KJ24 Kelana Jaya,214.3
KE0839,Kafe Seni,Food,Cafe,3.1133618,101.6666711,KJ18 Kerinchi,311.4
KE0840,An Nam Lush,Food,Restaurant,3.113248,101.6654244,KJ18 Kerinchi,422.3
KE0841,Kubis & Kale,Food,Restaurant,3.1131902,101.6650507,KJ19 Universiti,401.3
KE0842,Majran Baru Narsingdi Restaurant,Food,Restaurant,3.1473451,101.6972772,AG7 SP7 KJ13 Masjid Jamek,246.6
KE0843,Komune Cafe,Food,Cafe,3.1142273,101.665325,KJ18 Kerinchi,378.9
KE0844,Burger King,Food,Fast Food,3.1133451,101.6626741,KJ19 Universiti,171.8
KE0845,Petronas tower viewpoint #5,Other,Viewpoint,3.1549974,101.7153941,PY21 Persiaran KLCC,361.3
KE0846,Petronas towers viewpoint #6,Other,Viewpoint,3.1546379,101.715511,PY21 Persiaran KLCC,375.5
KE0847,Mixue,Food,Cafe,3.1597538,101.7109303,KJ10 KLCC,276.3
KE0848,Neu Xinmin Vegetarian Restaurant,Food,Restaurant,3.1325762,101.6883898,MR1 KL Sentral (Monorail),61
KE0849,Undisclosed Location,Food,Restaurant,3.1098059,101.6033775,KJ24 Kelana Jaya,319.6
KE0850,Bombay Talkies,Food,Restaurant,3.1330428,101.687996,MR1 KL Sentral (Monorail),37.5
KE0851,Pu Xian Wei Restaurant,Food,Restaurant,3.1326652,101.6884843,MR1 KL Sentral (Monorail),69.3
KE0852,Saleem Generation (stall),Food,Fast Food,3.132313,101.6883612,MR1 KL Sentral (Monorail),72.3
